"X_COORD","Y_COORD","sum_Total"
"972533.991787","1877829.14739",61.13
"972533.991787","1877879.14739",97.75
"972533.991787","1877929.14739",34.61
"972533.991787","1878079.14739",17.18
"972533.991787","1878429.14739",8.9
"972533.991787","1878679.14739",0.26
"972533.991787","1878729.14739",0
"972533.991787","1878779.14739",1.48
"972533.991787","1878829.14739",0.1
"972533.991787","1878879.14739",0.29
"972533.991787","1879129.14739",5.93
"972533.991787","1879179.14739",42.69
"972533.991787","1879229.14739",5.52
"972533.991787","1879279.14739",22.11
"972533.991787","1879579.14739",1.73
"972533.991787","1879629.14739",2.14
"972533.991787","1879729.14739",0.76
"972533.991787","1879829.14739",9.32
"972533.991787","1880129.14739",4.85
"972533.991787","1880229.14739",12.22
"972533.991787","1880279.14739",33.88
"972533.991787","1880329.14739",1110.56
"972533.991787","1880379.14739",732.44
"972533.991787","1880829.14739",107.56
"972533.991787","1880979.14739",100.78
"972533.991787","1881029.14739",114.14
"972533.991787","1881179.14739",26.93
"972533.991787","1881329.14739",13.02
"972533.991787","1881379.14739",31.9
"972533.991787","1881579.14739",0.11
"972533.991787","1881629.14739",0.33
"972533.991787","1881679.14739",0.01
"972533.991787","1881979.14739",12.2
"972533.991787","1882029.14739",7.88
"972533.991787","1882129.14739",3.48
"972533.991787","1882179.14739",2.42
"972533.991787","1882229.14739",10.41
"972533.991787","1882279.14739",25.04
"972533.991787","1882329.14739",11.73
"972533.991787","1882379.14739",7.55
"972533.991787","1882429.14739",8.85
"972533.991787","1882479.14739",8.02
"972533.991787","1882529.14739",11.32
"972533.991787","1882579.14739",88.69
"972533.991787","1882629.14739",94.69
"972533.991787","1882679.14739",53.38
"972533.991787","1882729.14739",71.7
"972533.991787","1882779.14739",8.35
"972533.991787","1882829.14739",4.37
"972533.991787","1882879.14739",1.47
"972533.991787","1882929.14739",0.5
"972533.991787","1882979.14739",1.82
"972533.991787","1883279.14739",0
"972533.991787","1883329.14739",0
"972533.991787","1883779.14739",39.14
"972583.991787","1861029.14739",1.02
"972583.991787","1861079.14739",1.54
"972583.991787","1861529.14739",145.28
"972583.991787","1862129.14739",0.45
"972583.991787","1862179.14739",0.29
"972583.991787","1863079.14739",1.43
"972583.991787","1863179.14739",7.73
"972583.991787","1863229.14739",57.9
"972583.991787","1863279.14739",25.09
"972583.991787","1863329.14739",23.84
"972583.991787","1863479.14739",7.66
"972583.991787","1863579.14739",12.48
"972583.991787","1863629.14739",55.07
"972583.991787","1863679.14739",30.77
"972583.991787","1863729.14739",172.3
"972583.991787","1863779.14739",192.8
"972583.991787","1863829.14739",110.05
"972583.991787","1863879.14739",183.29
"972583.991787","1863929.14739",85.09
"972583.991787","1863979.14739",29.12
"972583.991787","1864029.14739",9.7
"972583.991787","1864879.14739",0.32
"972583.991787","1864929.14739",4.78
"972583.991787","1864979.14739",3.9
"972583.991787","1865029.14739",1.28
"972583.991787","1865079.14739",7.17
"972583.991787","1865129.14739",21.78
"972583.991787","1865179.14739",25.38
"972583.991787","1865229.14739",5.01
"972583.991787","1865629.14739",0.32
"972583.991787","1865679.14739",4.61
"972583.991787","1865779.14739",45.53
"972583.991787","1865829.14739",24
"972583.991787","1865879.14739",7.18
"972583.991787","1865929.14739",41.82
"972583.991787","1865979.14739",70.59
"972583.991787","1866029.14739",254.93
"972583.991787","1866079.14739",1134.71
"972583.991787","1866179.14739",451.26
"972583.991787","1866229.14739",96.08
"972583.991787","1866429.14739",12.3
"972583.991787","1866479.14739",10.16
"972583.991787","1866529.14739",53.37
"972583.991787","1866679.14739",1.87
"972583.991787","1866829.14739",0
"972583.991787","1866979.14739",0
"972583.991787","1867029.14739",1.9
"972583.991787","1867129.14739",0.13
"972583.991787","1868779.14739",2.84
"972583.991787","1868829.14739",2.68
"972583.991787","1868879.14739",0.51
"972583.991787","1869229.14739",0.25
"972583.991787","1869279.14739",0.47
"972583.991787","1869429.14739",0.19
"972583.991787","1869529.14739",0.58
"972583.991787","1869579.14739",0.21
"972583.991787","1870229.14739",11.89
"972583.991787","1870579.14739",50.48
"972583.991787","1870629.14739",35.12
"972583.991787","1870679.14739",41.3
"972583.991787","1870729.14739",64.08
"972583.991787","1870779.14739",8.3
"972583.991787","1871979.14739",0.07
"972583.991787","1872129.14739",0.23
"972583.991787","1872179.14739",0.29
"972583.991787","1872229.14739",0.16
"972583.991787","1873729.14739",2.06
"972583.991787","1873879.14739",12.51
"972583.991787","1873929.14739",12.51
"972583.991787","1873979.14739",0.04
"972583.991787","1874029.14739",6.46
"972583.991787","1874129.14739",114.57
"972583.991787","1874279.14739",2.58
"972583.991787","1874979.14739",134.12
"972583.991787","1875029.14739",108.99
"972583.991787","1875079.14739",42.45
"972583.991787","1875129.14739",14.06
"972583.991787","1875229.14739",6.97
"972583.991787","1875279.14739",1.91
"972583.991787","1875379.14739",5.28
"972583.991787","1875429.14739",4.73
"972583.991787","1875479.14739",32.35
"972583.991787","1875529.14739",18.54
"972583.991787","1875579.14739",25.28
"972583.991787","1875629.14739",31.75
"972583.991787","1875679.14739",6.51
"972583.991787","1875729.14739",5.3
"972583.991787","1875779.14739",4.57
"972583.991787","1876229.14739",0.89
"972583.991787","1876279.14739",2.59
"972583.991787","1876329.14739",2.5
"972583.991787","1876479.14739",434.59
"972583.991787","1876529.14739",820.02
"972583.991787","1876579.14739",685.25
"972583.991787","1876629.14739",105.65
"972583.991787","1876679.14739",70.6
"972583.991787","1876729.14739",30.38
"972583.991787","1876779.14739",96.11
"972583.991787","1876929.14739",42.64
"972583.991787","1876979.14739",2.18
"972583.991787","1877179.14739",355.04
"972583.991787","1877229.14739",650.45
"972583.991787","1877279.14739",363.75
"972583.991787","1877329.14739",49.18
"972583.991787","1877379.14739",221.78
"972583.991787","1877429.14739",53.55
"972583.991787","1877479.14739",17.48
"972583.991787","1877579.14739",3.55
"972583.991787","1877629.14739",3.72
"972583.991787","1877779.14739",9.32
"972583.991787","1877829.14739",82.37
"972583.991787","1877879.14739",87.01
"972583.991787","1877929.14739",23.68
"972583.991787","1877979.14739",22.61
"972583.991787","1878379.14739",36.13
"972583.991787","1878429.14739",19.13
"972583.991787","1878479.14739",26.42
"972583.991787","1878529.14739",5.59
"972583.991787","1878579.14739",0.95
"972583.991787","1878629.14739",3.37
"972583.991787","1878679.14739",0.98
"972583.991787","1878729.14739",6.07
"972583.991787","1878779.14739",5.05
"972583.991787","1878829.14739",3.18
"972583.991787","1878879.14739",4.07
"972583.991787","1878929.14739",4.75
"972583.991787","1878979.14739",13.54
"972583.991787","1879029.14739",18.3
"972583.991787","1879079.14739",29.54
"972583.991787","1879129.14739",18.23
"972583.991787","1879179.14739",5.72
"972583.991787","1879229.14739",28.59
"972583.991787","1879279.14739",55.99
"972583.991787","1880329.14739",246.69
"972583.991787","1880379.14739",1071.86
"972583.991787","1880429.14739",891.75
"972583.991787","1880529.14739",97.2
"972583.991787","1880629.14739",44.97
"972583.991787","1880729.14739",51.55
"972583.991787","1880779.14739",163.58
"972583.991787","1880829.14739",24.98
"972583.991787","1880879.14739",159.37
"972583.991787","1880979.14739",282.54
"972583.991787","1881079.14739",93.33
"972583.991787","1881129.14739",32.53
"972583.991787","1881229.14739",28.88
"972583.991787","1881679.14739",0.12
"972583.991787","1881829.14739",0.14
"972583.991787","1881979.14739",74.81
"972583.991787","1882029.14739",55.26
"972583.991787","1882229.14739",3.66
"972583.991787","1882279.14739",15.76
"972583.991787","1882329.14739",19.05
"972583.991787","1882379.14739",27.35
"972583.991787","1882429.14739",1.05
"972583.991787","1882479.14739",29.88
"972583.991787","1882529.14739",95.38
"972583.991787","1882579.14739",177.71
"972583.991787","1882629.14739",147.69
"972583.991787","1882679.14739",68.42
"972583.991787","1882729.14739",102.63
"972583.991787","1882779.14739",28.62
"972583.991787","1882829.14739",4.14
"972583.991787","1882879.14739",1.18
"972583.991787","1882929.14739",1.32
"972583.991787","1882979.14739",1.99
"972583.991787","1883029.14739",0.29
"972583.991787","1883129.14739",0.3
"972583.991787","1883279.14739",0
"972583.991787","1883679.14739",0.77
"972583.991787","1883779.14739",5.85
"972633.991787","1861529.14739",16.71
"972633.991787","1863179.14739",10.64
"972633.991787","1863229.14739",51.49
"972633.991787","1863279.14739",30.09
"972633.991787","1863629.14739",22.96
"972633.991787","1863679.14739",63.77
"972633.991787","1863729.14739",459.5
"972633.991787","1863779.14739",279.32
"972633.991787","1863829.14739",294.7
"972633.991787","1863879.14739",179.99
"972633.991787","1863929.14739",47.05
"972633.991787","1863979.14739",5.98
"972633.991787","1864229.14739",2.32
"972633.991787","1864929.14739",269.34
"972633.991787","1864979.14739",261.22
"972633.991787","1865079.14739",61.43
"972633.991787","1865129.14739",40.61
"972633.991787","1865179.14739",58.96
"972633.991787","1865229.14739",69.97
"972633.991787","1865629.14739",9.06
"972633.991787","1865679.14739",22.41
"972633.991787","1865729.14739",43.3
"972633.991787","1865829.14739",6.53
"972633.991787","1865929.14739",8.58
"972633.991787","1865979.14739",64.29
"972633.991787","1866029.14739",310.52
"972633.991787","1866079.14739",1356.82
"972633.991787","1866129.14739",293.57
"972633.991787","1866179.14739",660.13
"972633.991787","1866229.14739",763.39
"972633.991787","1866279.14739",563.73
"972633.991787","1866479.14739",133.09
"972633.991787","1866579.14739",11.16
"972633.991787","1866679.14739",10.02
"972633.991787","1866729.14739",4.8
"972633.991787","1866779.14739",9.57
"972633.991787","1866829.14739",2.91
"972633.991787","1867029.14739",0.09
"972633.991787","1867079.14739",0.09
"972633.991787","1868779.14739",1.81
"972633.991787","1868829.14739",2.81
"972633.991787","1868979.14739",0.38
"972633.991787","1869229.14739",0.23
"972633.991787","1869479.14739",0.06
"972633.991787","1869579.14739",0.36
"972633.991787","1869629.14739",15.17
"972633.991787","1870179.14739",0
"972633.991787","1870229.14739",0
"972633.991787","1870679.14739",10.87
"972633.991787","1870729.14739",16.01
"972633.991787","1871979.14739",0.01
"972633.991787","1872129.14739",1.89
"972633.991787","1872179.14739",0.94
"972633.991787","1872229.14739",0.16
"972633.991787","1872379.14739",0.75
"972633.991787","1873679.14739",0.29
"972633.991787","1873779.14739",1.94
"972633.991787","1873979.14739",0.37
"972633.991787","1874029.14739",111.37
"972633.991787","1874079.14739",242.61
"972633.991787","1874179.14739",27.05
"972633.991787","1874229.14739",112.51
"972633.991787","1874279.14739",60.45
"972633.991787","1874329.14739",45.88
"972633.991787","1874379.14739",20.64
"972633.991787","1874679.14739",0.22
"972633.991787","1874879.14739",11.69
"972633.991787","1874929.14739",15.03
"972633.991787","1874979.14739",35.61
"972633.991787","1875079.14739",38.51
"972633.991787","1875129.14739",1.43
"972633.991787","1875279.14739",2.47
"972633.991787","1875379.14739",0.16
"972633.991787","1875479.14739",2.9
"972633.991787","1875529.14739",5.83
"972633.991787","1875579.14739",17.75
"972633.991787","1875629.14739",6.71
"972633.991787","1875679.14739",1.08
"972633.991787","1875779.14739",4.57
"972633.991787","1875829.14739",4.57
"972633.991787","1875879.14739",4.14
"972633.991787","1876279.14739",3.53
"972633.991787","1876379.14739",211.43
"972633.991787","1876429.14739",553.55
"972633.991787","1876479.14739",780.22
"972633.991787","1876529.14739",336.92
"972633.991787","1876579.14739",77.96
"972633.991787","1876629.14739",174.69
"972633.991787","1876679.14739",32.83
"972633.991787","1876779.14739",354.61
"972633.991787","1876829.14739",40.08
"972633.991787","1876879.14739",41.52
"972633.991787","1876929.14739",8.15
"972633.991787","1876979.14739",28.5
"972633.991787","1877229.14739",76.29
"972633.991787","1877279.14739",159.81
"972633.991787","1877329.14739",119.48
"972633.991787","1877379.14739",154.78
"972633.991787","1877429.14739",695.46
"972633.991787","1877479.14739",92.53
"972633.991787","1877529.14739",3.41
"972633.991787","1877579.14739",12.99
"972633.991787","1877629.14739",13.84
"972633.991787","1877679.14739",5.09
"972633.991787","1877729.14739",0.54
"972633.991787","1877829.14739",8.86
"972633.991787","1877879.14739",76.09
"972633.991787","1877929.14739",8.39
"972633.991787","1878079.14739",26.87
"972633.991787","1878329.14739",27.59
"972633.991787","1878379.14739",123.17
"972633.991787","1878429.14739",4.34
"972633.991787","1878729.14739",0.03
"972633.991787","1878879.14739",4.49
"972633.991787","1878979.14739",0.76
"972633.991787","1879029.14739",4.08
"972633.991787","1879229.14739",3.67
"972633.991787","1879279.14739",2.6
"972633.991787","1879329.14739",0.04
"972633.991787","1879379.14739",0.12
"972633.991787","1879679.14739",0.17
"972633.991787","1880179.14739",13.13
"972633.991787","1880229.14739",121.81
"972633.991787","1880279.14739",161.83
"972633.991787","1880329.14739",424.96
"972633.991787","1880379.14739",1042.83
"972633.991787","1880429.14739",660.44
"972633.991787","1881379.14739",11.25
"972633.991787","1881679.14739",0.27
"972633.991787","1881729.14739",0.12
"972633.991787","1881779.14739",0.3
"972633.991787","1881829.14739",0.63
"972633.991787","1881879.14739",4.31
"972633.991787","1882029.14739",180.27
"972633.991787","1882129.14739",2.46
"972633.991787","1882179.14739",1.11
"972633.991787","1882229.14739",8.92
"972633.991787","1882279.14739",5.77
"972633.991787","1882329.14739",21.1
"972633.991787","1882379.14739",15.29
"972633.991787","1882429.14739",1.35
"972633.991787","1882479.14739",159.14
"972633.991787","1882529.14739",138.26
"972633.991787","1882579.14739",541.7
"972633.991787","1882629.14739",369.7
"972633.991787","1882679.14739",261.95
"972633.991787","1882729.14739",105.02
"972633.991787","1882779.14739",73.89
"972633.991787","1882829.14739",12.99
"972633.991787","1882879.14739",2.62
"972633.991787","1882929.14739",0.71
"972633.991787","1882979.14739",0.49
"972633.991787","1883029.14739",0.14
"972633.991787","1883079.14739",1.42
"972633.991787","1883129.14739",0.48
"972633.991787","1883529.14739",0.01
"972633.991787","1883779.14739",0.13
"972683.991787","1863079.14739",5.12
"972683.991787","1863129.14739",1.38
"972683.991787","1863179.14739",19.74
"972683.991787","1863229.14739",61.02
"972683.991787","1863279.14739",10.68
"972683.991787","1863329.14739",4.86
"972683.991787","1863429.14739",0.48
"972683.991787","1863629.14739",46.46
"972683.991787","1863679.14739",177.85
"972683.991787","1863729.14739",273.05
"972683.991787","1863779.14739",354.49
"972683.991787","1863829.14739",362.19
"972683.991787","1863879.14739",53.68
"972683.991787","1863929.14739",1.9
"972683.991787","1864229.14739",2.46
"972683.991787","1864829.14739",43.41
"972683.991787","1864879.14739",96.76
"972683.991787","1864929.14739",197.91
"972683.991787","1864979.14739",262.08
"972683.991787","1865029.14739",126.5
"972683.991787","1865079.14739",350.05
"972683.991787","1865129.14739",98.52
"972683.991787","1865179.14739",26.15
"972683.991787","1865229.14739",7.65
"972683.991787","1865479.14739",41.07
"972683.991787","1865629.14739",532.44
"972683.991787","1865679.14739",37.24
"972683.991787","1865879.14739",1.97
"972683.991787","1865929.14739",36.89
"972683.991787","1865979.14739",54.58
"972683.991787","1866029.14739",29.53
"972683.991787","1866079.14739",27.05
"972683.991787","1866129.14739",632.72
"972683.991787","1866179.14739",494.05
"972683.991787","1866229.14739",258.36
"972683.991787","1866279.14739",45.16
"972683.991787","1866329.14739",23.42
