집계년월,시군명,시설번호,놀이시설명,설치일자,설치장소,민간공공구분명,실내외구분명,소재지우편번호,소재지지번주소,소재지도로명주소,경도,위도,Ride_risk,accident
201606,고양시,532221,대화동 성저4단지아파트 상가 옆 어린이놀이터,20110415,주택단지,민간,실외,10376,경기도 고양시 일산서구 대화동 2213번지 성저마을4단지아파트,,126.7490232,37.67973505,0.3,0.06
201606,고양시,532335,관산동 허스아파트 A동 어린이놀이터,20111122,주택단지,민간,실외,10285,경기도 고양시 덕양구 관산동 151번지 허스아파트,경기도 고양시 덕양구 통일로742번길 42,126.8687593,37.68941013,0.3,0.06
201606,고양시,532338,능안 어린이공원 놀이터(일산12호 어린이공원),20110520,도시공원,공공,실외,10411,경기도 고양시 일산동구 마두동 958,,126.7832599,37.65982036,0.4,0.13
201606,고양시,532340,장항 어린이공원 놀이터(일산17호 어린이공원),20110520,도시공원,공공,실외,10405,경기도 고양시 일산동구 정발산동 812,,126.7754657,37.66629254,0.4,0.13
201606,고양시,532577,강서어린이공원 놀이터,20110506,도시공원,공공,실외,10383,경기도 고양시 일산서구 대화동 2265번지,경기도 고양시 일산서구 호수로838번길 55-7,126.750489,37.67201693,0.4,0.13
201606,고양시,532647,런앤플레이풍동점 실내놀이터,20120328,놀이제공영업소,민간,실내,10305,경기도 고양시 일산동구 풍동 1278-1번지 진넥스 블루오션 4층,경기도 고양시 일산동구 숲속마을로 22,126.8007379,37.66723953,0.9,0.3
201606,고양시,532664,일산파밀리에3단지아파트 305동 옆 놀이터,20110211,주택단지,민간,실외,10230,경기도 고양시 일산서구 덕이동 1534번지 하이파크시티일산파밀리에3단지,,126.7543509,37.70018922,0.3,0.06
201606,고양시,532667,세수리 공공어린이 놀이터,20110819,도시공원,공공,실외,10556,경기도 고양시 덕양구 삼송동 78-16,,126.8889273,37.65327556,0.4,0.13
201606,고양시,532754,이바돔일산대화점실내놀이터,20120611,식품접객업소,민간,실내,10381,경기도 고양시 일산서구 대화동 2202-2번지 대화빌딩 2층,경기도 고양시 일산서구 일산로 762,126.7490706,37.67579794,0.5,0.16
201606,고양시,532897,중산마루 어린이공원 놀이터(중산1호 어린이공원),20120613,도시공원,공공,실외,10336,경기도 고양시 일산동구 중산동 1555-1,,126.7805753,37.69737652,0.4,0.13
201606,고양시,522347,예성어린이집 놀이터,20100406,어린이집,민간,실외,10541,경기도 고양시 덕양구 현천동 86-1번지 예성어린이집,경기도 고양시 덕양구 대덕로125번길 32,126.8674859,37.59155422,0.2,0.035
201606,고양시,542038,고양삼송16BL아파트 어린이놀이터3,20131029,주택단지,공공,실외,10557,경기도 고양시 덕양구 원흥동 677번지 삼송마을엘에이치16단지,경기도 고양시 덕양구 세솔로 149,126.8832302,37.65149501,0.3,0.06
201606,고양시,541542,일산탄현푸르지오아파트 어린이놀이터1,20130607,주택단지,민간,실외,10346,경기도 고양시 일산서구 일산동 1945-1번지 일산푸르지오,경기도 고양시 일산서구 일청로 75,126.7720353,37.69068398,0.3,0.06
201606,고양시,540920,신원마을 2단지 어린이 놀이시설 1,20130401,주택단지,공공,실외,10579,경기도 고양시 덕양구 신원동 611번지 신원마을엘에이치2단지,경기도 고양시 덕양구 오금2로 26,126.8927513,37.66519,0.3,0.06
201606,고양시,540918,신원마을 2단지 어린이 놀이시설 3 (205동),20130401,주택단지,공공,실외,10579,경기도 고양시 덕양구 신원동 611번지 신원마을엘에이치2단지,경기도 고양시 덕양구 오금2로 26,126.8927513,37.66519,0.3,0.06
201606,고양시,540818,자람동산어린이집,20130708,어린이집,민간,실외,10596,경기도 고양시 덕양구 동산동 47-24번지,경기도 고양시 덕양구 고양대로2002번길 16-13,126.9003147,37.64594311,0.2,0.035
201606,고양시,540789,달걀부리어린이공원(삼송지구2호) 놀이터,20130601,도시공원,공공,실외,10550,경기도 고양시 덕양구 삼송동 369,경기도 고양시 덕양구 삼원로3길 70,126.8761417,37.64180218,0.4,0.13
201606,고양시,540727,신원당마을 2단지 어린이 놀이시설 1,20050101,주택단지,민간,실외,10468,경기도 고양시 덕양구 성사동 723번지 어울림마을2단지아파트,,126.83823,37.6523778,0.3,0.06
201606,고양시,540700,신원마을3단지 어린이놀이터 3,20130522,주택단지,공공,실외,10579,경기도 고양시 덕양구 신원동 613번지 신원마을엘에이치3단지,,126.8941699,37.66391194,0.3,0.06
201606,고양시,540698,신원마을3단지 어린이 놀이시설 1,20130522,주택단지,공공,실외,10579,경기도 고양시 덕양구 신원동 613번지 신원마을엘에이치3단지,,126.8941699,37.66391194,0.3,0.06
201606,고양시,540670,돈키호테 실내놀이터,20130621,놀이제공영업소,민간,실내,10518,경기도 고양시 덕양구 행신동 996번지 삼정프라자 3층,경기도 고양시 덕양구 중앙로557번길 11,126.8349535,37.62285737,0.9,0.3
201606,고양시,540311,고양시청어린이집 실내놀이터,20130611,어린이집,민간,실외,10459,경기도 고양시 덕양구 주교동 588번지,경기도 고양시 덕양구 원당로59번길 50-16,126.832819,37.65982113,0.2,0.035
201606,고양시,539693,플레이타임 롯데마트 고양점,20130429,대규모점포,민간,실내,10495,경기도 고양시 덕양구 행신동 941번지 롯데마트 고양점 1층,경기도 고양시 덕양구 충장로 150,126.8361265,37.62511146,0.7,0.23
201606,고양시,539632,이바돔감자탕 탄현점,20130423,식품접객업소,민간,실내,10244,경기도 고양시 일산서구 탄현동 1490번지,경기도 고양시 일산서구 현중로36번길 31,126.7695974,37.69440016,0.5,0.16
201606,고양시,538961,계룡리슈빌 어린이 놀이시설 1(A-15블럭),20121108,주택단지,민간,실외,10558,경기도 고양시 덕양구 원흥동 670번지 삼송마을15단지계룡리슈빌,,126.8820634,37.65126858,0.3,0.06
201606,고양시,538960,계룡리슈빌 어린이 놀이시설 2(A-15블럭),20121108,주택단지,민간,실외,10558,경기도 고양시 덕양구 원흥동 670번지 삼송마을15단지계룡리슈빌,,126.8820634,37.65126858,0.3,0.06
201606,고양시,538612,즐거운예향어린이집 뒷마당 놀이터,20130320,어린이집,민간,실외,10556,경기도 고양시 덕양구 삼송동 84-33번지,경기도 고양시 덕양구 세솔로2길 60-5,126.8884266,37.65463554,0.2,0.035
201606,고양시,541544,삼송6지구 힐스테이트 보육동놀이터,20130906,주택단지,민간,실외,10569,경기도 고양시 덕양구 신원동 653번지 삼송힐스테이트,,126.8878346,37.66374376,0.3,0.06
201606,고양시,541546,삼송6지구 힐스테이트 601동 앞 놀이터,20130906,주택단지,민간,실외,10569,경기도 고양시 덕양구 신원동 653번지 삼송힐스테이트,,126.8878346,37.66374376,0.3,0.06
201606,고양시,541629,명지어린이집,20130829,어린이집,민간,실외,10264,경기도 고양시 덕양구 내유동 432-25번지,경기도 고양시 덕양구 통일로1108번길 169,126.8529487,37.7149874,0.2,0.035
201606,고양시,543702,숲체험상아어린이집 실외놀이시설,20140105,어린이집,민간,실외,10464,"경기도 고양시 덕양구 성사동 698-2번지 (도로주소 미검색, 고양시 덕양구 성사 1동 570-1)",경기도 고양시 덕양구 호국로790번길 10,126.8366808,37.65598851,0.2,0.035
201606,고양시,543629,IBK참좋은어린이집(마두2동),20120719,어린이집,민간,실외,10414,경기도 고양시 일산동구 마두동 805번지 아주빌딩 중앙로 1168,경기도 고양시 일산동구 중앙로 1168,126.7785712,37.65124333,0.2,0.035
201606,고양시,543376,곰돌이키즈카페,20131220,식품접객업소,민간,실내,10241,경기도 고양시 일산서구 탄현동 142-66번지 5층,경기도 고양시 일산서구 일현로 107,126.7648178,37.69634569,0.5,0.16
201606,고양시,543275,원흥도래울4단지 각시붕어 놀이터,20131124,주택단지,민간,실외,10551,경기도 고양시 덕양구 도내동 1011번지 엘에이치원흥도래울마을4단지,경기도 고양시 덕양구 도래울3로 33,126.8730327,37.63138357,0.3,0.06
201606,고양시,543238,예림숲어린이집,20131114,어린이집,민간,실외,10236,경기도 고양시 일산서구 덕이동 523번지 예림숲어린이집,경기도 고양시 일산서구 덕이로 104-20,126.7497399,37.69232303,0.2,0.035
201606,고양시,543186,키존빌리지 키즈카페(원마운트점),20131112,식품접객업소,민간,실외,10392,경기도 고양시 일산서구 대화동 2606번지 원마운트내 2층,경기도 고양시 일산서구 한류월드로 300,126.7544363,37.66437612,0.5,0.16
201606,고양시,542683,우림필유아파트 505동 앞 놀이터,20130904,주택단지,민간,실외,10569,경기도 고양시 덕양구 신원동 654번지 신원마을5단지 우림필유아파트,,126.8861464,37.6634628,0.3,0.06
201606,고양시,542681,우림필유아파트 501동 앞 놀이터,20130904,주택단지,민간,실외,10569,경기도 고양시 덕양구 신원동 654번지 신원마을5단지 우림필유아파트,,126.8861464,37.6634628,0.3,0.06
201606,고양시,542384,고양원흥 A-6BL 단지내 612동 후면 어린이놀이터2,20131111,주택단지,민간,실외,10551,경기도 고양시 덕양구 도내동 1103번지 엘에이치원흥도래울마을6단지,경기도 고양시 덕양구 도래울로 16,126.8675118,37.62725091,0.3,0.06
201606,고양시,542383,고양원흥 A-6BL 단지내 619동 측면 어린이놀이터3,20131111,주택단지,민간,실외,10551,경기도 고양시 덕양구 도내동 1103번지 엘에이치원흥도래울마을6단지,경기도 고양시 덕양구 도래울로 16,126.8675118,37.62725091,0.3,0.06
201606,고양시,542155,"계룡리슈빌 어린이 놀이시설 4(A-15블럭),실내놀이터",20131008,주택단지,민간,실내,10558,경기도 고양시 덕양구 원흥동 670번지 계룡리슈빌,경기도 고양시 덕양구 동세로 125,126.8820634,37.65126858,0.2,0.06
201606,고양시,542037,고양삼송16BL아파트 어린이놀이터2,20131029,주택단지,공공,실외,10557,경기도 고양시 덕양구 원흥동 677번지 삼송마을엘에이치16단지,경기도 고양시 덕양구 세솔로 149,126.8832302,37.65149501,0.3,0.06
201606,고양시,542036,고양삼송16BL아파트 어린이놀이터1,20131029,주택단지,공공,실외,10557,경기도 고양시 덕양구 원흥동 677번지 삼송마을엘에이치16단지,경기도 고양시 덕양구 세솔로 149,126.8832302,37.65149501,0.3,0.06
201606,고양시,541791,능곡 현대2차 홈타운 어린이 놀이시설 2,20020101,주택단지,민간,실외,10508,경기도 고양시 덕양구 토당동 53-44번지 능곡2차현대홈타운,경기도 고양시 덕양구 능곡로13번길 16,126.8210438,37.62271963,0.3,0.06
201606,고양시,541668,무원마을 7단지 어린이 놀이시설,19941104,주택단지,민간,실외,10522,경기도 고양시 덕양구 행신동 699번지 무원마을7단지아파트,,126.8302036,37.61468769,0.3,0.06
201606,고양시,538423,꿈꾸는나무 키즈카페(화정점),20130303,식품접객업소,민간,실내,10500,경기도 고양시 덕양구 화정동 970번지 세이브존 5층,경기도 고양시 덕양구 화정로 52,126.8313478,37.63427651,0.5,0.16
201606,고양시,521091,"샘터마을 2단지 어린이 놀이시설 2(204동앞,임대)",20091101,주택단지,공공,실외,10518,경기도 고양시 덕양구 행신동 983번지 샘터마을2단지아파트,,126.8362041,37.62080492,0.3,0.06
201606,고양시,522323,강촌마을6단지 한양아파트 601동 옆 놀이터,20110610,주택단지,민간,실외,10422,경기도 고양시 일산동구 마두동 806번지 강촌마을6단지아파트,,126.7802078,37.64960667,0.3,0.06
201606,고양시,518382,숲속마을8단지 주공아파트 806동 옆 놀이터,20060710,주택단지,민간,실외,10306,경기도 고양시 일산동구 풍동 1258번지 숲속마을8단지아파트,,126.7989579,37.67157011,0.3,0.06
201606,고양시,518384,숲속마을4단지 주공아파트 407동 옆 놀이터,20060727,주택단지,공공,실외,10305,경기도 고양시 일산동구 풍동 1265번지 숲속마을4단지아파트,,126.8011757,37.66879895,0.3,0.06
201606,고양시,518386,숲속마을4단지 주공아파트 409동 옆 놀이터,20070827,주택단지,공공,실외,10305,경기도 고양시 일산동구 풍동 1265번지 숲속마을4단지아파트,,126.8011757,37.66879895,0.3,0.06
201606,고양시,518389,숲속마을5단지 풍동아이파크아파트 놀이터,20060101,주택단지,민간,실외,10306,경기도 고양시 일산동구 풍동 1267번지,경기도 고양시 일산동구 숲속마을1로 85,126.7988517,37.66896613,0.3,0.06
201606,고양시,518392,숲속마을6단지 두산위브아파트 607동 옆 놀이터,20060928,주택단지,민간,실외,10306,경기도 고양시 일산동구 풍동 1268번지,경기도 고양시 일산동구 숲속마을로 70,126.7958149,37.66868154,0.3,0.06
201606,고양시,518394,숲속마을9단지 성원상떼빌아파트 907동 옆 놀이터,20060101,주택단지,민간,실외,10303,경기도 고양시 일산동구 풍동 1252번지 숲속마을9단지아파트,,126.8033173,37.67324435,0.3,0.06
201606,고양시,518399,숲속마을1단지 주공아파트 104동 앞 놀이터,20071111,주택단지,공공,실외,10307,경기도 고양시 일산동구 풍동 1292번지 숲속마을1단지아파트,,126.7974064,37.6628821,0.3,0.06
201606,고양시,518405,숲속마을1단지 주공아파트 107동 옆 놀이터,20071111,주택단지,공공,실외,10307,경기도 고양시 일산동구 풍동 1292번지 숲속마을1단지아파트,,126.7974064,37.6628821,0.3,0.06
201606,고양시,518413,풍동은행마을1단지아파트 102동놀이터,20020101,주택단지,민간,실외,10304,경기도 고양시 일산동구 풍동 174번지 은행마을1단지아파트,,126.8051522,37.66523786,0.3,0.06
