"gid","주차장","건물1","건물2","건물3","관공서","생산가능인구","전기차","충전소","교통량","유동인구","경도","위도","거리_전기차","거리_충전소","거리_교통량"
"다바701811",0,0,0,0,0,0,0,0,0,0,127.1648317,36.92824644,0,0,0
"다바701810",0,0,0,0,0,0,0,0,0,0,127.1648356,36.927345,0,0,0
"다바701809",0,0,0,0,0,0,0,0,0,0,127.1648396,36.92644356,0,0,0
"다바701808",0,0,0,0,0,0,0,0,0,0,127.1648435,36.92554212,0,0,0
"다바701807",0,0,0,0,0,0,0,0,0,0,127.1648475,36.92464069,0,0,0
"다바701806",0,0,0,0,0,0,0,0,0,0,127.1648514,36.92373925,0,0,0
"다바701805",0,0,0,0,0,0,0,0,0,0,127.1648554,36.92283781,0,0,0
"다바701804",0,0,0,0,0,0,0,0,0,0,127.1648593,36.92193637,0,0,0
"다바701803",0,0,0,0,0,0,0,0,0,0,127.1648633,36.92103493,0,0,0
"다바701802",0,0,0,0,0,0,0,0,0,0,127.1648672,36.92013349,0,0,0
"다바701801",0,0,0,0,0,0,0,0,0,0,127.1648712,36.91923205,0,0,0
"다바701800",0,0,0,0,0,0,0,0,0,0,127.1648751,36.91833061,0,0,0
"다바701799",0,0,0,0,0,0,0,0,0,0,127.164879,36.91742917,0,0,0
"다바701798",0,0,0,0,0,0,0,0,0,0,127.164883,36.91652773,0,0,0
"다바701797",0,0,0,0,0,0,0,0,0,0,127.1648869,36.91562629,0,0,0
"다바701796",0,0,0,0,0,0,0,0,0,0,127.1648909,36.91472485,0,0,0
"다바701795",0,0,0,0,0,0,0,0,0,0,127.1648948,36.91382341,0,0,0
"다바701794",0,0,0,0,0,0,0,0,0,0,127.1648988,36.91292197,0,0,0
"다바701793",0,0,0,0,0,0,0,0,0,0,127.1649027,36.91202053,0,0,0
"다바701792",0,0,0,0,0,0,0,0,0,0,127.1649066,36.91111909,0,0,0
"다바701791",0,0,0,0,0,0,0,0,0,0,127.1649106,36.91021764,0,0,0
"다바701790",0,2,0,0,0,0,0,0,0,0,127.1649145,36.9093162,0,0,0
"다바701789",0,0,0,0,0,0,0,0,0,0.26,127.1649185,36.90841476,0,0,0
"다바701788",0,0,0,0,0,0,0,0,0,0.13,127.1649224,36.90751332,0,0,0
"다바701787",0,0,0,0,0,0,0,0,0,0,127.1649264,36.90661188,0,0,0
"다바701786",0,2,0,0,0,0,0,0,0,0,127.1649303,36.90571044,0,0,0
"다바701785",0,10,0,0,0,9,0,0,0,1055.52,127.1649342,36.90480899,0,0,0
"다바701784",0,7,0,0,0,0,0,0,0,0,127.1649382,36.90390755,0,0,0
"다바701783",0,16,0,0,0,19,0,0,0,255.85,127.1649421,36.90300611,0,0,0
"다바701782",0,11,0,0,0,13,0,0,0,59.88,127.1649461,36.90210467,0,0,0
"다바701781",0,1,0,0,0,12,0,0,0,104.83,127.16495,36.90120323,0,0,0
"다바701780",0,8,0,0,0,0,0,0,0,21.22,127.1649539,36.90030178,0,0,0
"다바701779",0,4,0,0,0,0,0,0,0,77.3,127.1649579,36.89940034,0,0,0
"다바701778",0,8,0,0,0,0,0,0,0,315.79,127.1649618,36.8984989,0,0,0
"다바701777",0,6,0,0,0,0,0,0,0,1632.43,127.1649658,36.89759745,0,0,0
"다바701776",0,3,0,0,0,0,0,0,0,867.81,127.1649697,36.89669601,0,0,0
"다바701775",0,5,0,0,0,0,0,0,0,65.07,127.1649737,36.89579457,0,0,0
"다바701774",0,0,0,0,0,0,0,0,0,14.77,127.1649776,36.89489312,0,0,0
"다바701773",0,1,0,0,0,0,0,0,0,35.8,127.1649815,36.89399168,0,0,0
"다바701772",0,0,0,0,0,0,0,0,0,0,127.1649855,36.89309024,0,0,0
"다바701771",0,0,0,0,0,0,0,0,0,31.06,127.1649894,36.89218879,0,0,0
"다바701770",0,0,0,0,0,0,0,0,0,38.3,127.1649933,36.89128735,0,0,0
"다바701769",0,0,0,0,0,0,0,0,0,93.44,127.1649973,36.89038591,0,0,0
"다바701768",0,6,0,0,0,0,0,0,0,0,127.1650012,36.88948446,0,0,0
"다바701767",0,0,0,0,0,0,0,0,0,0,127.1650052,36.88858302,0,0,0
"다바701766",0,0,0,0,0,0,0,0,0,0,127.1650091,36.88768157,0,0,0
"다바701765",0,0,0,0,0,0,0,0,0,0,127.165013,36.88678013,0,0,0
"다바701764",0,0,0,0,0,0,0,0,0,0,127.165017,36.88587868,0,0,0
"다바701763",0,0,0,0,0,0,0,0,0,0,127.1650209,36.88497724,0,0,0
"다바701762",0,0,0,0,0,0,0,0,0,0,127.1650249,36.88407579,0,0,0
"다바701761",0,0,0,0,0,0,0,0,0,0,127.1650288,36.88317435,0,0,0
"다바701760",0,0,0,0,0,0,0,0,0,0,127.1650327,36.8822729,0,0,0
"다바701759",0,4,0,0,0,0,0,0,0,0,127.1650367,36.88137146,0,0,0
"다바701758",0,0,0,0,0,0,0,0,0,0,127.1650406,36.88047001,0,0,0
"다바701757",0,2,0,0,0,0,0,0,0,40.59,127.1650445,36.87956856,0,0,0
"다바701756",0,9,0,0,0,8,0,0,0,1369,127.1650485,36.87866712,0,0,0
"다바701755",0,0,0,0,0,0,0,0,0,1286.18,127.1650524,36.87776567,0,0,0
"다바701754",0,6,0,0,0,0,0,0,0,98.94,127.1650564,36.87686423,0,0,0
"다바701753",0,1,0,0,0,0,0,0,0,24.14,127.1650603,36.87596278,0,0,0
"다바701752",0,0,0,0,0,0,0,0,0,0,127.1650642,36.87506133,0,0,0
"다바701751",0,0,0,0,0,0,0,0,0,0,127.1650682,36.87415989,0,0,0
"다바701750",0,0,0,0,0,0,0,0,0,0,127.1650721,36.87325844,0,0,0
"다바701749",0,0,0,0,0,0,0,0,0,0,127.165076,36.87235699,0,0,0
"다바701748",0,0,0,0,0,0,0,0,0,2.98,127.16508,36.87145555,0,0,0
"다바701747",0,2,0,0,0,0,0,0,0,2.57,127.1650839,36.8705541,0,0,0
"다바701746",0,0,0,0,0,0,0,0,0,0,127.1650878,36.86965265,0,0,0
"다바701745",0,0,0,0,0,0,0,0,0,0,127.1650918,36.8687512,0,0,0
"다바701744",0,0,0,0,0,0,0,0,0,0,127.1650957,36.86784976,0,0,0
"다바701743",0,0,0,0,0,0,0,0,0,0,127.1650996,36.86694831,0,0,0
"다바701742",0,0,0,0,0,0,0,0,0,0,127.1651036,36.86604686,0,0,0
"다바701741",0,0,0,0,0,0,0,0,0,0.4,127.1651075,36.86514541,0,0,0
"다바701740",0,1,0,0,0,0,0,0,0,1.39,127.1651114,36.86424397,0,0,0
"다바701739",0,0,0,0,0,0,0,0,0,0.4,127.1651154,36.86334252,0,0,0
"다바701738",0,2,0,0,0,0,0,0,0,0.66,127.1651193,36.86244107,0,0,0
"다바701737",0,0,0,0,0,0,0,0,0,0.64,127.1651232,36.86153962,0,0,0
"다바701736",0,0,0,0,0,0,0,0,0,1.43,127.1651272,36.86063817,0,0,0
"다바701735",0,0,0,0,0,0,0,0,0,1.95,127.1651311,36.85973672,0,0,0
"다바701734",0,0,0,0,0,0,0,0,0,0,127.165135,36.85883527,0,0,0
"다바701733",0,0,0,0,0,0,0,0,0,0,127.165139,36.85793382,0,0,0
"다바701732",0,0,0,0,0,0,0,0,0,0,127.1651429,36.85703238,0,0,0
"다바701731",0,0,0,0,0,0,0,0,0,0,127.1651468,36.85613093,0,0,0
"다바701730",0,0,0,0,0,0,0,0,0,0,127.1651508,36.85522948,0,0,0
"다바701729",0,0,0,0,0,0,0,0,0,0.69,127.1651547,36.85432803,0,0,0
"다바701728",0,0,0,0,0,0,0,0,0,0,127.1651586,36.85342658,0,0,0
"다바701727",0,0,0,0,0,0,0,0,0,0,127.1651626,36.85252513,0,1,0
"다바701726",0,0,0,0,0,0,0,0,0,0,127.1651665,36.85162368,0,0,0
"다바701725",0,1,0,0,0,0,0,0,0,0,127.1651704,36.85072223,0,0,0
"다바701724",0,0,0,0,0,0,0,0,0,0.03,127.1651744,36.84982078,0,0,0
"다바701723",0,0,0,0,0,0,0,0,0,0.08,127.1651783,36.84891933,0,0,0
"다바701722",0,0,0,0,0,0,0,0,0,0,127.1651822,36.84801788,0,0,0
"다바701721",0,0,0,0,0,0,0,0,0,0,127.1651862,36.84711643,0,0,0
"다바701720",0,0,0,0,0,0,0,0,0,0,127.1651901,36.84621497,0,0,0
"다바701719",0,0,0,0,0,0,0,0,0,0,127.165194,36.84531352,0,0,0
"다바701718",0,0,0,0,0,0,0,0,0,0,127.1651979,36.84441207,0,0,0
"다바701717",0,0,0,0,0,0,0,0,0,0,127.1652019,36.84351062,0,0,0
"다바701716",0,0,0,0,0,0,0,0,0,0,127.1652058,36.84260917,0,0,0
"다바701715",0,0,0,0,0,0,0,0,0,0,127.1652097,36.84170772,0,0,0
"다바701714",0,0,0,0,0,0,0,0,0,0,127.1652137,36.84080627,0,0,0
"다바701713",0,0,0,0,0,0,0,0,0,0.14,127.1652176,36.83990481,0,0,0
"다바701712",0,0,0,0,0,0,0,0,0,0.91,127.1652215,36.83900336,0,0,0
"다바701711",0,0,0,0,0,0,0,0,0,0.35,127.1652255,36.83810191,0,0,0
"다바701710",0,0,0,0,0,0,0,0,0,0.22,127.1652294,36.83720046,0,0,0
"다바701709",0,1,0,0,2,7,0,0,0,35.18,127.1652333,36.83629901,0,0,0
"다바701708",0,3,0,0,0,0,0,0,0,342.66,127.1652372,36.83539755,0,0,0
"다바701707",0,0,0,0,0,0,0,0,0,178.32,127.1652412,36.8344961,0,0,0
"다바701706",0,1,0,0,0,0,0,0,0,144.28,127.1652451,36.83359465,0,0,0
"다바701705",0,0,0,0,0,0,0,0,0,614.57,127.165249,36.83269319,0,0,0
"다바701704",0,0,0,0,0,19,0,0,0,166.39,127.165253,36.83179174,0,0,0
"다바701703",0,3,0,0,0,0,0,0,0,14.94,127.1652569,36.83089029,0,0,1
"다바701702",0,1,0,0,0,0,0,0,0,104.64,127.1652608,36.82998884,0,0,1
"다바701701",0,2,0,0,0,0,0,0,0,1133.2,127.1652647,36.82908738,0,0,1
"다바701700",0,2,0,0,0,9,0,0,0,1928.66,127.1652687,36.82818593,0,0,1
"다바701699",0,2,0,0,0,0,0,0,0,5984.45,127.1652726,36.82728447,0,0,1
"다바701698",0,3,0,0,0,0,0,0,0,6437.76,127.1652765,36.82638302,0,0,1
"다바701697",0,1,1,0,0,0,0,0,0,1991.39,127.1652804,36.82548157,0,0,1
"다바701696",0,2,0,0,0,11,0,0,0,966.53,127.1652844,36.82458011,0,0,0
"다바701695",0,12,0,0,0,0,0,0,0,2625.38,127.1652883,36.82367866,0,0,0
"다바701694",0,2,0,0,0,25,0,0,0,171.09,127.1652922,36.8227772,1,0,0
"다바701693",0,0,0,0,0,15,0,0,0,55.33,127.1652961,36.82187575,1,0,0
"다바701692",0,1,0,0,0,0,0,0,0,11.86,127.1653001,36.82097429,1,0,0
"다바701691",0,0,0,0,0,0,0,0,0,349.42,127.165304,36.82007284,1,0,0
"다바701690",0,0,0,0,0,0,0,0,0,960.5,127.1653079,36.81917138,1,0,0
"다바701689",0,3,3,0,0,0,0,0,0,994.89,127.1653118,36.81826993,0,0,0
"다바701688",0,0,0,0,0,0,0,0,0,1315.95,127.1653158,36.81736847,0,0,0
"다바701687",0,0,0,0,0,0,0,0,0,826,127.1653197,36.81646702,0,0,0
"다바701686",0,0,0,0,0,0,0,0,0,588.06,127.1653236,36.81556556,1,1,0
"다바701685",0,1,0,0,0,0,0,0,0,920.42,127.1653275,36.81466411,1,1,0
"다바701684",0,0,0,0,0,0,0,0,0,1528.9,127.1653315,36.81376265,1,1,0
"다바701683",0,0,0,0,0,0,0,0,0,995.27,127.1653354,36.8128612,1,1,0
"다바701682",0,0,0,0,0,0,0,0,0,1422.18,127.1653393,36.81195974,1,1,0
"다바701681",0,6,0,0,0,0,0,0,0,1602,127.1653432,36.81105828,1,1,0
"다바701680",0,3,0,0,0,0,0,0,0,1438.93,127.1653472,36.81015683,1,1,0
"다바701679",0,1,0,0,0,0,0,0,0,998.04,127.1653511,36.80925537,1,1,0
"다바701678",0,1,0,0,0,0,0,0,0,1008.83,127.165355,36.80835391,1,1,0
"다바701677",0,0,0,0,0,0,0,0,0,745,127.1653589,36.80745246,0,0,0
"다바701676",0,0,0,0,0,0,0,0,0,329.49,127.1653629,36.806551,0,0,0
"다바701675",0,0,0,0,0,0,0,0,0,1668.69,127.1653668,36.80564954,0,0,0
"다바701674",0,0,0,0,0,0,0,0,0,717.16,127.1653707,36.80474809,0,0,0
"다바701673",0,0,0,0,0,0,0,0,0,36.86,127.1653746,36.80384663,0,0,0
"다바701672",0,8,0,0,0,9,0,0,0,434.28,127.1653785,36.80294517,0,1,0
"다바701671",0,4,0,0,0,0,0,0,0,732.31,127.1653825,36.80204371,0,1,1
"다바701670",0,8,0,0,0,0,0,0,0,1338.07,127.1653864,36.80114226,0,1,0
"다바701669",0,9,0,0,0,0,0,0,0,3214.36,127.1653903,36.8002408,0,1,0
"다바701668",0,1,0,2,0,0,0,0,0,6065.15,127.1653942,36.79933934,0,1,0
"다바701667",0,3,0,0,0,24,0,0,0,2164.84,127.1653982,36.79843788,0,1,0
"다바701666",0,11,0,0,0,0,0,0,0,340.07,127.1654021,36.79753642,0,1,0
"다바701665",0,5,0,0,0,0,0,0,0,270.75,127.165406,36.79663497,0,1,0
"다바701664",0,2,3,0,0,0,0,0,0,1433.36,127.1654099,36.79573351,0,0,0
"다바701663",0,1,0,0,0,0,0,0,0,2527.25,127.1654138,36.79483205,0,0,0
"다바701662",0,4,0,0,0,10,0,0,0,2198.82,127.1654178,36.79393059,0,0,0
"다바701661",0,1,0,0,0,0,0,0,0,980.79,127.1654217,36.79302913,0,0,0
"다바701660",0,1,0,0,0,0,0,0,0,1701.04,127.1654256,36.79212767,0,0,0
"다바701659",0,0,0,0,0,0,0,0,0,74.57,127.1654295,36.79122621,0,1,0
"다바701658",0,5,0,0,0,0,0,0,0,20.01,127.1654334,36.79032475,0,1,1
"다바701657",0,2,0,0,0,0,0,0,0,26.62,127.1654374,36.78942329,0,1,1
"다바701656",0,14,0,0,0,6,0,0,0,1157.27,127.1654413,36.78852183,0,1,1
"다바701655",0,1,0,0,0,0,0,0,0,2894.99,127.1654452,36.78762037,0,1,1
"다바701654",0,0,0,0,0,0,0,0,0,3533.5,127.1654491,36.78671891,0,1,1
"다바701653",0,0,0,0,0,0,0,0,0,4488.68,127.165453,36.78581745,0,1,1
"다바701652",0,0,0,0,0,0,0,0,0,2628.59,127.165457,36.78491599,0,1,1
"다바701651",0,0,0,0,0,0,0,0,0,1682.57,127.1654609,36.78401453,0,1,1
"다바701650",0,0,0,0,0,0,0,0,0,4267.57,127.1654648,36.78311307,0,0,1
"다바701649",0,0,0,0,0,0,0,0,0,4969.39,127.1654687,36.78221161,0,0,1
"다바701648",0,0,0,0,0,0,0,0,0,4349.46,127.1654726,36.78131015,0,0,1
"다바701647",0,4,0,0,0,0,0,0,0,3791.04,127.1654765,36.78040869,0,0,1
"다바701646",0,1,0,0,0,0,0,0,0,4417.88,127.1654805,36.77950723,0,0,1
"다바701645",0,0,0,0,0,0,0,0,0,1351.61,127.1654844,36.77860577,0,0,1
"다바701644",0,3,0,0,0,0,0,0,2275.865814,33.55,127.1654883,36.77770431,0,0,1
"다바701643",0,2,3,0,0,0,0,0,0,25.48,127.1654922,36.77680285,0,0,1
"다바701642",0,1,0,0,0,0,0,0,0,25.73,127.1654961,36.77590138,0,0,1
"다바701641",0,0,0,0,0,0,0,0,0,161.94,127.1655,36.77499992,0,0,1
"다바701640",0,0,0,0,0,0,0,0,0,159.74,127.165504,36.77409846,0,0,1
"다바701639",0,0,0,0,0,0,0,0,0,348.64,127.1655079,36.773197,0,0,0
"다바701638",0,1,0,0,0,0,0,0,0,604.97,127.1655118,36.77229554,0,0,0
"다바701637",0,0,0,0,0,0,0,0,0,1385.29,127.1655157,36.77139407,0,0,0
"다바701636",0,0,0,0,0,0,0,0,0,28.81,127.1655196,36.77049261,0,0,0
"다바701635",0,0,0,0,0,0,0,0,0,147.55,127.1655235,36.76959115,0,0,0
"다바701634",0,0,5,0,0,0,0,0,0,194.79,127.1655275,36.76868969,0,0,0
"다바701633",0,1,4,0,0,0,0,0,0,3028.39,127.1655314,36.76778822,0,0,0
"다바701632",0,2,0,0,0,0,0,0,0,1967.91,127.1655353,36.76688676,0,0,0
"다바701631",0,1,0,0,0,0,0,0,0,3191.91,127.1655392,36.7659853,0,0,0
"다바701630",0,0,0,0,0,0,0,0,0,96.71,127.1655431,36.76508383,0,0,0
"다바701629",0,0,0,0,0,0,0,0,0,14.91,127.165547,36.76418237,0,0,0
"다바701628",0,0,0,0,0,0,0,0,0,0,127.1655509,36.76328091,0,0,0
"다바701627",0,0,0,0,0,0,0,0,0,0,127.1655549,36.76237944,0,0,0
"다바701626",0,1,0,0,0,0,0,0,0,0,127.1655588,36.76147798,0,0,0
"다바701625",0,3,0,0,0,0,0,0,0,0.02,127.1655627,36.76057652,0,0,0
"다바701624",0,0,0,0,0,0,0,0,0,0.11,127.1655666,36.75967505,0,0,0
"다바701623",0,0,0,0,0,0,0,0,0,4.09,127.1655705,36.75877359,0,0,0
"다바701622",0,0,0,0,0,0,0,0,0,16.49,127.1655744,36.75787212,0,0,0
"다바701621",0,0,0,0,0,0,0,0,0,7.87,127.1655783,36.75697066,0,0,0
"다바701620",0,0,0,0,0,0,0,0,0,0.22,127.1655823,36.75606919,0,0,0
"다바701619",0,0,0,0,0,0,0,0,0,0.08,127.1655862,36.75516773,0,0,0
"다바701618",0,0,0,0,0,0,0,0,0,0.73,127.1655901,36.75426626,0,0,0
"다바701617",0,0,0,0,0,0,0,0,0,3.86,127.165594,36.7533648,0,0,0
"다바701616",0,0,0,0,0,0,0,0,0,4.04,127.1655979,36.75246333,0,0,0
"다바701615",0,0,0,0,0,0,0,0,0,1.85,127.1656018,36.75156187,0,0,0
"다바701614",0,0,0,0,0,0,0,0,0,0.96,127.1656057,36.7506604,0,0,0
"다바701613",0,0,0,0,0,0,0,0,0,0.63,127.1656096,36.74975894,0,0,0
"다바701612",0,0,0,0,0,0,0,0,0,0,127.1656136,36.74885747,0,0,0
"다바701611",0,0,0,0,0,0,0,0,0,22.11,127.1656175,36.74795601,0,0,0
"다바701610",0,0,0,0,0,0,0,0,0,4.98,127.1656214,36.74705454,0,0,0
"다바701609",0,12,0,0,0,0,0,0,0,94.03,127.1656253,36.74615307,0,0,0
"다바701608",0,5,0,0,0,0,0,0,0,145.41,127.1656292,36.74525161,0,0,0
"다바701607",0,0,0,0,0,0,0,0,0,30.66,127.1656331,36.74435014,0,0,0
"다바701606",0,0,0,0,0,0,0,0,0,0,127.165637,36.74344868,0,0,0
"다바701605",0,0,0,0,0,0,0,0,0,0,127.1656409,36.74254721,0,0,0
"다바701604",0,0,0,0,0,0,0,0,0,0,127.1656448,36.74164574,0,0,0
"다바701603",0,0,0,0,0,0,0,0,0,0,127.1656488,36.74074428,0,0,0
"다바701602",0,0,0,0,0,0,0,0,0,0,127.1656527,36.73984281,0,0,0
"다바701601",0,0,0,0,0,0,0,0,0,0,127.1656566,36.73894134,0,0,0
"다바701600",0,3,0,0,0,0,0,0,0,0,127.1656605,36.73803987,0,0,0
"다바701599",0,0,0,0,0,0,0,0,0,0,127.1656644,36.73713841,0,0,0
"다바701598",0,4,0,0,0,0,0,0,0,0,127.1656683,36.73623694,0,0,0
"다바701597",0,3,0,0,0,0,0,0,0,0,127.1656722,36.73533547,0,0,0
"다바701596",0,2,0,0,0,0,0,0,0,0,127.1656761,36.734434,0,0,0
"다바701595",0,3,0,0,0,0,0,0,0,0,127.16568,36.73353253,0,0,0
"다바700850",0,0,0,0,0,0,0,0,0,0,127.1635543,36.96339926,0,0,0
"다바700849",0,0,0,0,0,0,0,0,0,0,127.1635583,36.96249782,0,0,0
"다바700848",0,0,0,0,0,0,0,0,0,1.09,127.1635622,36.96159639,0,0,0
"다바700847",0,0,0,0,0,0,0,0,0,1.17,127.1635662,36.96069496,0,0,0
"다바700846",0,0,0,0,0,0,0,0,0,0,127.1635702,36.95979352,0,0,0
"다바700845",0,0,0,0,0,0,0,0,0,0,127.1635741,36.95889209,0,0,0
"다바700844",0,0,0,0,0,0,0,0,0,0,127.1635781,36.95799066,0,0,0
"다바700843",0,0,0,0,0,0,0,0,0,0.16,127.1635821,36.95708922,0,0,0
"다바700842",0,0,0,0,0,0,0,0,0,0.09,127.163586,36.95618779,0,0,0
"다바700841",0,0,0,0,0,0,0,0,0,0,127.16359,36.95528635,0,0,0
"다바700840",0,0,0,0,0,0,0,0,0,0,127.163594,36.95438492,0,0,0
"다바700839",0,0,0,0,0,0,0,0,0,0.11,127.1635979,36.95348349,0,0,0
"다바700838",0,0,0,0,0,0,0,0,0,0.25,127.1636019,36.95258205,0,0,0
"다바700837",0,0,0,0,0,0,0,0,0,0.01,127.1636059,36.95168062,0,0,0
"다바700836",0,0,0,0,0,0,0,0,0,0,127.1636098,36.95077918,0,0,0
"다바700835",0,2,0,0,0,0,0,0,0,2.49,127.1636138,36.94987775,0,0,0
"다바700834",0,17,0,0,0,18,0,0,0,40.71,127.1636178,36.94897631,0,0,0
"다바700833",0,14,0,0,0,8,0,0,0,1575.86,127.1636217,36.94807488,0,0,0
"다바700832",0,19,0,0,0,19,0,0,0,1507.27,127.1636257,36.94717344,0,0,0
"다바700831",0,7,0,0,0,11,0,0,0,34.98,127.1636296,36.94627201,0,0,0
"다바700830",0,6,0,0,0,14,0,0,0,29.06,127.1636336,36.94537057,0,0,0
"다바700829",0,4,0,0,0,0,0,0,0,1.8,127.1636376,36.94446913,0,0,0
"다바700828",0,5,0,0,0,0,0,0,0,0,127.1636415,36.9435677,0,0,0
"다바700827",0,0,0,0,0,0,0,0,0,0,127.1636455,36.94266626,0,0,0
"다바700826",0,0,0,0,0,0,0,0,0,0,127.1636495,36.94176483,0,0,0
"다바700825",0,0,0,0,0,0,0,0,0,0,127.1636534,36.94086339,0,0,0
"다바700824",0,0,0,0,0,0,0,0,0,0,127.1636574,36.93996195,0,0,0
"다바700823",0,0,0,0,0,0,0,0,0,0,127.1636613,36.93906052,0,0,0
"다바700822",0,0,0,0,0,0,0,0,0,0,127.1636653,36.93815908,0,0,0
"다바700821",0,0,0,0,0,0,0,0,0,0,127.1636693,36.93725764,0,0,0
"다바700820",0,0,0,0,0,0,0,0,0,0,127.1636732,36.93635621,0,0,0
"다바700819",0,0,0,0,0,0,0,0,0,0,127.1636772,36.93545477,0,0,0
"다바700818",0,0,0,0,0,0,0,0,0,0,127.1636812,36.93455333,0,0,0
"다바700817",0,0,0,0,0,0,0,0,0,0,127.1636851,36.93365189,0,0,0
"다바700816",0,0,0,0,0,0,0,0,0,0,127.1636891,36.93275046,0,0,0
"다바700815",0,0,0,0,0,0,0,0,0,0,127.163693,36.93184902,0,0,0
"다바700814",0,0,0,0,0,0,0,0,0,0,127.163697,36.93094758,0,0,0
"다바700813",0,0,0,0,0,0,0,0,0,0,127.163701,36.93004614,0,0,0
"다바700812",0,0,0,0,0,0,0,0,0,0,127.1637049,36.92914471,0,0,0
"다바700811",0,0,0,0,0,0,0,0,0,0,127.1637089,36.92824327,0,0,0
"다바700810",0,0,0,0,0,0,0,0,0,0,127.1637128,36.92734183,0,0,0
"다바700809",0,0,0,0,0,0,0,0,0,0,127.1637168,36.92644039,0,0,0
"다바700808",0,0,0,0,0,0,0,0,0,0,127.1637207,36.92553895,0,0,0
"다바700807",0,0,0,0,0,0,0,0,0,0,127.1637247,36.92463751,0,0,0
"다바700806",0,0,0,0,0,0,0,0,0,0,127.1637287,36.92373607,0,0,0
"다바700805",0,0,0,0,0,0,0,0,0,0,127.1637326,36.92283463,0,0,0
"다바700804",0,0,0,0,0,0,0,0,0,0,127.1637366,36.9219332,0,0,0
"다바700803",0,0,0,0,0,0,0,0,0,0,127.1637405,36.92103176,0,0,0
"다바700802",0,0,0,0,0,0,0,0,0,0,127.1637445,36.92013032,0,0,0
"다바700801",0,0,0,0,0,0,0,0,0,0,127.1637485,36.91922888,0,0,0
"다바700800",0,0,0,0,0,0,0,0,0,0,127.1637524,36.91832744,0,0,0
"다바700799",0,0,0,0,0,0,0,0,0,0,127.1637564,36.917426,0,0,0
"다바700798",0,0,0,0,0,0,0,0,0,0,127.1637603,36.91652456,0,0,0
"다바700797",0,0,0,0,0,0,0,0,0,0,127.1637643,36.91562312,0,0,0
"다바700796",0,0,0,0,0,0,0,0,0,0,127.1637682,36.91472168,0,0,0
"다바700795",0,0,0,0,0,0,0,0,0,0,127.1637722,36.91382024,0,0,0
"다바700794",0,0,0,0,0,0,0,0,0,0,127.1637762,36.9129188,0,0,0
"다바700793",0,0,0,0,0,0,0,0,0,0,127.1637801,36.91201735,0,0,0
"다바700792",0,0,0,0,0,0,0,0,0,0,127.1637841,36.91111591,0,0,0
"다바700791",0,0,0,0,0,0,0,0,0,0,127.163788,36.91021447,0,0,0
"다바700790",0,0,0,0,0,0,0,0,0,0,127.163792,36.90931303,0,0,0
"다바700789",0,0,0,0,0,0,0,0,0,0,127.1637959,36.90841159,0,0,0
"다바700788",0,0,0,0,0,0,0,0,0,0,127.1637999,36.90751015,0,0,0
"다바700787",0,3,0,0,0,0,0,0,0,6.02,127.1638039,36.90660871,0,0,0
"다바700786",0,9,0,0,0,0,0,0,0,114.84,127.1638078,36.90570727,0,0,0
"다바700785",0,2,0,0,0,0,0,0,0,562.15,127.1638118,36.90480582,0,0,0
"다바700784",0,8,0,0,0,27,0,0,0,449.8,127.1638157,36.90390438,0,0,0
"다바700783",0,24,0,0,0,31,0,0,0,172.36,127.1638197,36.90300294,0,0,0
"다바700782",0,17,0,0,0,21,0,0,0,56.13,127.1638236,36.9021015,0,0,0
"다바700781",0,8,0,0,0,20,0,0,0,834.01,127.1638276,36.90120006,0,0,0
"다바700780",0,2,0,0,0,0,0,0,0,520.92,127.1638315,36.90029861,0,0,0
"다바700779",0,0,0,0,0,0,0,0,0,234.83,127.1638355,36.89939717,0,0,0
"다바700778",0,4,0,0,0,0,0,0,0,464.43,127.1638394,36.89849573,0,0,0
"다바700777",0,1,0,0,0,0,0,0,0,400.22,127.1638434,36.89759428,0,0,0
"다바700776",0,6,0,0,0,0,0,0,0,117.06,127.1638473,36.89669284,0,0,0
"다바700775",0,1,0,0,0,0,0,0,0,10.03,127.1638513,36.8957914,0,0,0
"다바700774",0,1,0,0,0,0,0,0,0,22.61,127.1638553,36.89488995,0,0,0
"다바700773",0,4,2,0,0,0,0,0,0,86.43,127.1638592,36.89398851,0,0,0
"다바700772",0,2,0,0,0,6,0,0,0,167.14,127.1638632,36.89308707,0,0,0
"다바700771",0,5,0,0,0,0,0,0,0,537.56,127.1638671,36.89218562,0,0,0
"다바700770",0,4,0,0,0,0,0,0,0,74.59,127.1638711,36.89128418,0,0,0
"다바700769",0,1,0,0,0,0,0,0,0,27.68,127.163875,36.89038274,0,0,0
"다바700768",0,0,0,0,0,0,0,0,0,1.75,127.163879,36.88948129,0,0,0
"다바700767",0,0,0,0,0,0,0,0,0,0,127.1638829,36.88857985,0,0,0
"다바700766",0,0,0,0,0,0,0,0,0,0,127.1638869,36.8876784,0,0,0
"다바700765",0,0,0,0,0,0,0,0,0,0,127.1638908,36.88677696,0,0,0
"다바700764",0,0,0,0,0,0,0,0,0,0,127.1638948,36.88587551,0,0,0
"다바700763",0,0,0,0,0,0,0,0,0,0,127.1638987,36.88497407,0,0,0
"다바700762",0,0,0,0,0,0,0,0,0,0,127.1639027,36.88407262,0,0,0
"다바700761",0,0,0,0,0,0,0,0,0,0,127.1639066,36.88317118,0,0,0
"다바700760",0,0,0,0,0,0,0,0,0,0,127.1639106,36.88226973,0,0,0
