gid,주차장,건물1,건물2,건물3,관공서,생산가능인구,전기차,충전소,교통량,유동인구,경도,위도
다바885650,,1,0,0,0,,0,0,,0.01,127.3716766,36.78351425
다바885649,,0,0,0,0,,0,0,,,127.3716781,36.78261278
다바885648,,0,0,0,0,,0,0,,120.16,127.3716796,36.78171131
다바885647,,0,0,0,0,,0,0,,90.7,127.3716811,36.78080983
다바885646,,0,0,0,0,,0,0,,,127.3716826,36.77990836
다바885645,,0,0,0,0,,0,0,,,127.3716841,36.77900688
다바885644,,0,0,0,0,,0,0,,,127.3716856,36.77810541
다바885643,,0,0,0,0,,0,0,,,127.3716871,36.77720394
다바885642,,0,0,0,0,,0,0,,,127.3716886,36.77630246
다바885641,,0,0,0,0,,0,0,,,127.3716901,36.77540099
다바885640,,1,0,0,0,,0,0,,161.94,127.3716916,36.77449951
다바885639,,8,0,0,0,,0,0,,70.73,127.3716931,36.77359804
다바885638,,2,0,0,0,,0,0,,8.13,127.3716946,36.77269656
다바885637,,1,0,0,0,,0,0,,1.12,127.3716961,36.77179509
다바885636,,0,0,0,0,,0,0,,,127.3716976,36.77089361
다바885635,,0,0,0,0,,0,0,,,127.3716991,36.76999213
다바885634,,0,0,0,0,,0,0,,,127.3717006,36.76909066
다바885633,,1,0,0,0,,0,0,,1.01,127.3717021,36.76818918
다바885632,,0,0,0,0,,0,0,,,127.3717036,36.76728771
다바885631,,0,0,0,0,,0,0,,,127.3717051,36.76638623
다바885630,,0,0,0,0,,0,0,,,127.3717066,36.76548475
다바885629,,0,0,0,0,,0,0,,,127.3717081,36.76458328
다바885628,,0,0,0,0,,0,0,,,127.3717096,36.7636818
다바885627,,0,0,0,0,,0,0,,,127.3717111,36.76278032
다바885626,,0,0,0,0,,0,0,,,127.3717126,36.76187885
다바885625,,0,0,0,0,,0,0,,,127.3717141,36.76097737
다바885624,,0,0,0,0,,0,0,,,127.3717156,36.76007589
다바885623,,0,0,0,0,,0,0,,,127.3717171,36.75917442
다바885622,,0,0,0,0,,0,0,,,127.3717186,36.75827294
다바884687,,0,0,0,0,,0,0,,,127.3704997,36.81686747
다바884686,,0,0,0,0,,0,0,,,127.3705012,36.815966
다바884685,,0,0,0,0,,0,0,,,127.3705027,36.81506453
다바884684,,0,0,0,0,,0,0,,,127.3705043,36.81416306
다바884683,,0,0,0,0,,0,0,,,127.3705058,36.81326159
다바884682,,0,0,0,0,,0,0,,,127.3705073,36.81236013
다바884681,,0,0,0,0,,0,0,,,127.3705088,36.81145866
다바884680,,0,0,0,0,,0,0,,,127.3705103,36.81055719
다바884679,,0,0,0,0,,0,0,,123.59,127.3705119,36.80965572
다바884678,,0,0,0,0,,0,0,,292.46,127.3705134,36.80875425
다바884677,,1,0,0,0,,0,0,,269.25,127.3705149,36.80785278
다바884676,,0,0,0,0,,0,0,,35.77,127.3705164,36.80695131
다바884675,,0,0,0,0,,0,0,,0.13,127.3705179,36.80604984
다바884674,,0,0,0,0,,0,0,,0.16,127.3705194,36.80514837
다바884673,,0,0,0,0,,0,0,,,127.370521,36.8042469
다바884672,,0,0,0,0,,0,0,,,127.3705225,36.80334543
다바884671,,10,0,0,0,,0,0,,53.65,127.370524,36.80244396
다바884670,,0,0,0,0,,0,0,,48.18,127.3705255,36.80154248
다바884669,,0,0,0,0,,0,0,,0.21,127.370527,36.80064101
다바884668,,0,0,0,0,,0,0,,0.04,127.3705285,36.79973954
다바884667,,0,0,0,0,,0,0,,,127.3705301,36.79883807
다바884666,,0,0,0,0,,0,0,,,127.3705316,36.7979366
다바884665,,0,0,0,0,,0,0,,,127.3705331,36.79703513
다바884664,,0,0,0,0,,0,0,,2.11,127.3705346,36.79613366
다바884663,,0,0,0,0,,0,0,,0.12,127.3705361,36.79523219
다바884662,,0,0,0,0,,0,0,,1.38,127.3705376,36.79433071
다바884661,,0,0,0,0,,0,0,,,127.3705392,36.79342924
다바884660,,0,0,0,0,,0,0,,8.46,127.3705407,36.79252777
다바884659,,0,0,0,0,,0,0,,17.43,127.3705422,36.7916263
다바884658,,0,0,0,0,,0,0,,,127.3705437,36.79072482
다바884657,,3,0,0,0,7,0,0,,,127.3705452,36.78982335
다바884656,,0,0,0,0,,0,0,,0,127.3705467,36.78892188
다바884655,,0,0,0,0,,0,0,,0,127.3705483,36.78802041
다바884654,,0,0,0,0,,0,0,,0,127.3705498,36.78711893
다바884653,,0,0,0,0,,0,0,,0,127.3705513,36.78621746
다바884652,,0,0,0,0,,0,0,,0,127.3705528,36.78531599
다바884651,,0,0,0,0,,0,0,,0,127.3705543,36.78441451
다바884650,,0,0,0,0,,0,0,,0,127.3705558,36.78351304
다바884649,,0,0,0,0,,0,0,,211.37,127.3705574,36.78261157
다바884648,,1,0,0,0,,0,0,,104.94,127.3705589,36.78171009
다바884647,,2,0,0,0,,0,0,,202.26,127.3705604,36.78080862
다바884646,,0,0,0,0,,0,0,,14,127.3705619,36.77990714
다바884645,,0,0,0,0,,0,0,,,127.3705634,36.77900567
다바884644,,0,0,0,0,,0,0,,,127.3705649,36.7781042
다바884643,,0,0,0,0,,0,0,,,127.3705665,36.77720272
다바884642,,0,0,0,0,,0,0,,,127.370568,36.77630125
다바884641,,3,0,0,0,,0,0,,5.31,127.3705695,36.77539977
다바884640,,7,0,0,0,,0,0,,68.05,127.370571,36.7744983
다바884639,,4,0,0,0,,0,0,,42.51,127.3705725,36.77359682
다바884638,,2,0,0,0,,0,0,,15.77,127.370574,36.77269535
다바884637,,0,0,0,0,,0,0,,0.33,127.3705756,36.77179387
다바884636,,0,0,0,0,,0,0,,3.24,127.3705771,36.7708924
다바884635,,2,0,0,0,,0,0,,2.07,127.3705786,36.76999092
다바884634,,5,0,0,0,,0,0,,16.68,127.3705801,36.76908945
다바884633,,2,0,0,0,,0,0,,2.17,127.3705816,36.76818797
다바884632,,0,0,0,0,,0,0,,0.2,127.3705831,36.76728649
다바884631,,0,0,0,0,,0,0,,0.56,127.3705846,36.76638502
다바884630,,0,0,0,0,,0,0,,,127.3705862,36.76548354
다바884629,,0,0,0,0,,0,0,,1.08,127.3705877,36.76458206
다바884628,,0,0,0,0,,0,0,,,127.3705892,36.76368059
다바884627,,0,0,0,0,,0,0,,,127.3705907,36.76277911
다바884626,,0,0,0,0,,0,0,,,127.3705922,36.76187763
다바884625,,0,0,0,0,,0,0,,,127.3705937,36.76097616
다바884624,,0,0,0,0,,0,0,,,127.3705952,36.76007468
다바884623,,0,0,0,0,,0,0,,,127.3705968,36.7591732
다바883686,,0,0,0,0,,0,0,,,127.36938,36.81596477
다바883685,,0,0,0,0,,0,0,,,127.3693816,36.81506331
다바883684,,0,0,0,0,,0,0,,,127.3693831,36.81416184
다바883683,,0,0,0,0,,0,0,,,127.3693846,36.81326037
다바883682,,0,0,0,0,,0,0,,,127.3693861,36.8123589
다바883681,,0,0,0,0,,0,0,,,127.3693877,36.81145743
다바883680,,0,0,0,0,,0,0,,31.6,127.3693892,36.81055596
다바883679,,0,0,0,0,,0,0,,248.42,127.3693907,36.80965449
다바883678,,0,0,0,0,,0,0,,511.72,127.3693923,36.80875302
다바883677,,0,0,0,0,,0,0,,286.04,127.3693938,36.80785155
다바883676,,0,0,0,0,,0,0,,142.41,127.3693953,36.80695008
다바883675,,0,0,0,0,,0,0,,,127.3693969,36.80604861
다바883674,,0,0,0,0,,0,0,,,127.3693984,36.80514714
다바883673,,0,0,0,0,,0,0,,,127.3693999,36.80424567
다바883672,,0,0,0,0,,0,0,,,127.3694015,36.8033442
다바883671,,0,0,0,0,,0,0,,,127.369403,36.80244273
다바883670,,0,0,0,0,,0,0,,,127.3694045,36.80154126
다바883669,,0,0,0,0,,0,0,,0,127.3694061,36.80063979
다바883668,,0,0,0,0,,0,0,,0.03,127.3694076,36.79973832
다바883667,,0,0,0,0,,0,0,,0.86,127.3694091,36.79883685
다바883666,,1,0,0,0,,0,0,,1.17,127.3694106,36.79793537
다바883665,,0,0,0,0,,0,0,,3.81,127.3694122,36.7970339
다바883664,,1,0,0,0,,0,0,,7.7,127.3694137,36.79613243
다바883663,,0,0,0,0,,0,0,,8.1,127.3694152,36.79523096
다바883662,,2,0,0,0,,0,0,,10.67,127.3694168,36.79432949
다바883661,,0,0,0,0,,0,0,,101.64,127.3694183,36.79342802
다바883660,,0,0,0,0,,0,0,,199.96,127.3694198,36.79252654
다바883659,,0,0,0,0,,0,0,,,127.3694214,36.79162507
다바883658,,0,0,0,0,,0,0,,,127.3694229,36.7907236
다바883657,,0,0,0,0,,0,0,,0,127.3694244,36.78982213
다바883656,,0,0,0,0,,0,0,,0,127.3694259,36.78892065
다바883655,,0,0,0,0,,0,0,,0,127.3694275,36.78801918
다바883654,,0,0,0,0,,0,0,,0,127.369429,36.78711771
다바883653,,0,0,0,0,,0,0,,0,127.3694305,36.78621624
다바883652,,0,0,0,0,,0,0,,,127.3694321,36.78531476
다바883651,,0,0,0,0,,0,0,,,127.3694336,36.78441329
다바883650,,0,0,0,0,,0,0,,0.81,127.3694351,36.78351182
다바883649,,2,0,0,0,,0,0,,61.61,127.3694367,36.78261034
다바883648,,0,0,0,0,,0,0,,31.09,127.3694382,36.78170887
다바883647,,0,0,0,0,,0,0,,190.1,127.3694397,36.78080739
다바883646,,0,0,0,0,,0,0,,28.43,127.3694412,36.77990592
다바883645,,0,0,0,0,,0,0,,,127.3694428,36.77900445
다바883644,,0,0,0,0,,0,0,,,127.3694443,36.77810297
다바883643,,0,0,0,0,,0,0,,,127.3694458,36.7772015
다바883642,,1,0,0,0,,0,0,,7.32,127.3694474,36.77630002
다바883641,,6,0,0,0,,0,0,,2.3,127.3694489,36.77539855
다바883640,,1,0,0,0,,0,0,,3.48,127.3694504,36.77449707
다바883639,,0,0,0,0,,0,0,,2.05,127.3694519,36.7735956
다바883638,,0,0,0,0,,0,0,,,127.3694535,36.77269412
다바883637,,0,0,0,0,,0,0,,,127.369455,36.77179265
다바883636,,0,0,0,0,,0,0,,,127.3694565,36.77089117
다바883635,,3,0,0,0,,0,0,,,127.3694581,36.7699897
다바883634,,28,0,0,0,12,0,0,,154.96,127.3694596,36.76908822
다바883633,,3,0,0,0,,0,0,,81.81,127.3694611,36.76818675
다바883632,,1,0,0,0,,0,0,,3.36,127.3694626,36.76728527
다바883631,,0,0,0,0,,0,0,,0.36,127.3694642,36.76638379
다바883630,,0,0,0,0,,0,0,,0.18,127.3694657,36.76548232
다바883629,,2,0,0,0,,0,0,,0.3,127.3694672,36.76458084
다바883628,,6,0,0,0,,0,0,,0,127.3694687,36.76367936
다바883627,,0,0,0,0,,0,0,,,127.3694703,36.76277789
다바883626,,0,0,0,0,,0,0,,,127.3694718,36.76187641
다바883625,,0,0,0,0,,0,0,,,127.3694733,36.76097493
다바883624,,0,0,0,0,,0,0,,,127.3694749,36.76007346
다바882687,,0,0,0,0,,0,0,,,127.3682573,36.81686501
다바882686,,0,0,0,0,,0,0,,,127.3682588,36.81596354
다바882685,,0,0,0,0,,0,0,,,127.3682604,36.81506207
다바882684,,0,0,0,0,,0,0,,,127.3682619,36.8141606
다바882683,,0,0,0,0,,0,0,,,127.3682635,36.81325913
다바882682,,0,0,0,0,,0,0,,,127.368265,36.81235766
다바882681,,0,0,0,0,,0,0,,,127.3682665,36.81145619
다바882680,,0,0,0,0,,0,0,,62.73,127.3682681,36.81055472
다바882679,,0,0,0,0,,0,0,,,127.3682696,36.80965325
다바882678,,0,0,0,0,,0,0,,,127.3682712,36.80875178
다바882677,,0,0,0,0,,0,0,,,127.3682727,36.80785032
다바882676,,1,0,0,0,,0,0,,80.65,127.3682743,36.80694885
다바882675,,0,0,0,0,,0,0,,,127.3682758,36.80604738
다바882674,,0,0,0,0,,0,0,,0,127.3682774,36.8051459
다바882673,,0,0,0,0,,0,0,,0,127.3682789,36.80424443
다바882672,,0,0,0,0,,0,0,,,127.3682804,36.80334296
다바882671,,0,0,0,0,,0,0,,,127.368282,36.80244149
다바882670,,0,0,0,0,,0,0,,,127.3682835,36.80154002
다바882669,,0,0,0,0,,0,0,,,127.3682851,36.80063855
다바882668,,0,0,0,0,,0,0,,,127.3682866,36.79973708
다바882667,,0,0,0,0,,0,0,,0,127.3682882,36.79883561
다바882666,,0,0,0,0,,0,0,,,127.3682897,36.79793414
다바882665,,0,0,0,0,,0,0,,0.35,127.3682913,36.79703267
다바882664,,1,0,0,0,,0,0,,0.31,127.3682928,36.7961312
다바882663,,0,0,0,0,,0,0,,1.29,127.3682943,36.79522972
다바882662,,1,0,0,0,,0,0,,0.66,127.3682959,36.79432825
다바882661,,0,0,0,0,,0,0,,8.68,127.3682974,36.79342678
다바882660,,0,0,0,0,,0,0,,320.81,127.368299,36.79252531
다바882659,,0,0,0,0,,0,0,,551.18,127.3683005,36.79162384
다바882658,,0,0,0,0,,0,0,,34.31,127.3683021,36.79072236
다바882657,,0,0,0,0,,0,0,,35.24,127.3683036,36.78982089
다바882656,,0,0,0,0,,0,0,,,127.3683051,36.78891942
다바882655,,0,0,0,0,,0,0,,,127.3683067,36.78801795
다바882654,,0,0,0,0,,0,0,,,127.3683082,36.78711647
다바882653,,0,0,0,0,,0,0,,,127.3683098,36.786215
다바882652,,0,0,0,0,,0,0,,,127.3683113,36.78531353
다바882651,,0,0,0,0,,0,0,,,127.3683129,36.78441205
다바882650,,0,0,0,0,,0,0,,,127.3683144,36.78351058
다바882649,,0,0,0,0,,0,0,,,127.3683159,36.78260911
다바882648,,0,0,0,0,,0,0,,,127.3683175,36.78170763
다바882647,,2,0,0,0,,0,0,,35.58,127.368319,36.78080616
다바882646,,0,0,0,0,,0,0,,,127.3683206,36.77990469
다바882645,,1,0,0,0,,0,0,,0,127.3683221,36.77900321
다바882644,,0,0,0,0,,0,0,,0.44,127.3683236,36.77810174
다바882643,,2,0,0,0,,0,0,,3.12,127.3683252,36.77720026
다바882642,,4,0,0,0,,0,0,,0.48,127.3683267,36.77629879
다바882641,,0,0,0,0,,0,0,,,127.3683283,36.77539731
다바882640,,0,0,0,0,,0,0,,,127.3683298,36.77449584
다바882639,,0,0,0,0,,0,0,,,127.3683314,36.77359436
다바882638,,0,0,0,0,,0,0,,,127.3683329,36.77269289
다바882637,,0,0,0,0,,0,0,,,127.3683344,36.77179141
다바882636,,0,0,0,0,,0,0,,,127.368336,36.77088994
다바882635,,0,0,0,0,,0,0,,,127.3683375,36.76998846
다바882634,,3,0,0,0,,0,0,,,127.3683391,36.76908699
다바882633,,0,0,0,0,,0,0,,5.3,127.3683406,36.76818551
다바882632,,0,0,0,0,,0,0,,,127.3683421,36.76728403
다바882631,,1,0,0,0,,0,0,,,127.3683437,36.76638256
다바882630,,0,0,0,0,,0,0,,0.21,127.3683452,36.76548108
다바882629,,0,0,0,0,,0,0,,0.09,127.3683468,36.76457961
다바882628,,0,0,0,0,,0,0,,,127.3683483,36.76367813
다바882627,,0,0,0,0,,0,0,,,127.3683499,36.76277665
다바882626,,0,0,0,0,,0,0,,,127.3683514,36.76187518
다바882625,,0,0,0,0,,0,0,,,127.3683529,36.7609737
다바881687,,0,0,0,0,,0,0,,,127.3671361,36.81686376
다바881686,,0,0,0,0,,0,0,,0,127.3671376,36.81596229
다바881685,,0,0,0,0,,0,0,,,127.3671392,36.81506082
다바881684,,0,0,0,0,,0,0,,,127.3671407,36.81415935
다바881683,,0,0,0,0,,0,0,,,127.3671423,36.81325788
다바881682,,0,0,0,0,,0,0,,,127.3671439,36.81235642
다바881681,,0,0,0,0,,0,0,,0.97,127.3671454,36.81145495
다바881680,,0,0,0,0,,0,0,,0.13,127.367147,36.81055348
다바881679,,0,0,0,0,,0,0,,,127.3671485,36.80965201
다바881678,,0,0,0,0,,0,0,,,127.3671501,36.80875054
다바881677,,0,0,0,0,,0,0,,59.38,127.3671516,36.80784907
다바881676,,0,0,0,0,,0,0,,32.6,127.3671532,36.8069476
다바881675,,0,0,0,0,,0,0,,,127.3671548,36.80604613
다바881674,,0,0,0,0,,0,0,,,127.3671563,36.80514466
다바881673,,0,0,0,0,,0,0,,,127.3671579,36.80424319
다바881672,,0,0,0,0,,0,0,,0,127.3671594,36.80334172
다바881671,,0,0,0,0,,0,0,,0,127.367161,36.80244025
다바881670,,0,0,0,0,,0,0,,,127.3671625,36.80153878
다바881669,,0,0,0,0,,0,0,,,127.3671641,36.80063731
다바881668,,0,0,0,0,,0,0,,,127.3671657,36.79973583
다바881667,,0,0,0,0,,0,0,,,127.3671672,36.79883436
다바881666,,0,0,0,0,,0,0,,,127.3671688,36.79793289
다바881665,,0,0,0,0,,0,0,,,127.3671703,36.79703142
다바881664,,0,0,0,0,,0,0,,,127.3671719,36.79612995
다바881663,,0,0,0,0,,0,0,,,127.3671734,36.79522848
다바881662,,0,0,0,0,,0,0,,,127.367175,36.79432701
다바881661,,0,0,0,0,,0,0,,,127.3671766,36.79342553
다바881660,,2,0,0,0,,0,0,,,127.3671781,36.79252406
다바881659,,3,0,0,0,,0,0,,355.09,127.3671797,36.79162259
다바881658,,0,0,0,0,,0,0,,425.52,127.3671812,36.79072112
다바881657,,7,0,0,0,,0,0,,28.87,127.3671828,36.78981965
다바881656,,0,0,0,0,,0,0,,1.14,127.3671843,36.78891817
다바881655,,0,0,0,0,,0,0,,,127.3671859,36.7880167
다바881654,,0,0,0,0,,0,0,,,127.3671874,36.78711523
다바881653,,0,0,0,0,,0,0,,,127.367189,36.78621375
다바881652,,0,0,0,0,,0,0,,,127.3671906,36.78531228
다바881651,,0,0,0,0,,0,0,,,127.3671921,36.78441081
다바881650,,0,0,0,0,,0,0,,,127.3671937,36.78350933
다바881649,,0,0,0,0,,0,0,,,127.3671952,36.78260786
다바881648,,0,0,0,0,,0,0,,,127.3671968,36.78170639
다바881647,,2,0,0,0,,0,0,,6.64,127.3671983,36.78080491
다바881646,,0,0,0,0,,0,0,,5.12,127.3671999,36.77990344
다바881645,,0,0,0,0,,0,0,,0.39,127.3672014,36.77900197
다바881644,,2,0,0,0,,0,0,,1.82,127.367203,36.77810049
다바881643,,9,0,0,0,,0,0,,1.02,127.3672046,36.77719902
다바881642,,1,0,0,0,,0,0,,0.46,127.3672061,36.77629754
다바881641,,0,0,0,0,,0,0,,,127.3672077,36.77539607
다바881640,,0,0,0,0,,0,0,,,127.3672092,36.77449459
다바881639,,0,0,0,0,,0,0,,,127.3672108,36.77359312
다바881638,,0,0,0,0,,0,0,,,127.3672123,36.77269164
다바881637,,0,0,0,0,,0,0,,,127.3672139,36.77179017
다바881636,,0,0,0,0,,0,0,,,127.3672154,36.77088869
다바881635,,0,0,0,0,,0,0,,,127.367217,36.76998722
다바881634,,0,0,0,0,,0,0,,,127.3672185,36.76908574
다바881633,,0,0,0,0,,0,0,,,127.3672201,36.76818427
다바881632,,0,0,0,0,,0,0,,0.63,127.3672217,36.76728279
다바881631,,0,0,0,0,,0,0,,0.09,127.3672232,36.76638131
다바881630,,0,0,0,0,,0,0,,0.18,127.3672248,36.76547984
다바881629,,0,0,0,0,,0,0,,,127.3672263,36.76457836
다바881628,,0,0,0,0,,0,0,,,127.3672279,36.76367688
다바881627,,0,0,0,0,,0,0,,,127.3672294,36.76277541
다바881626,,0,0,0,0,,0,0,,,127.367231,36.76187393
다바881625,,0,0,0,0,,0,0,,,127.3672325,36.76097245
다바880689,,0,0,0,0,,0,0,,,127.3660117,36.81866544
다바880688,,0,0,0,0,,0,0,,,127.3660133,36.81776397
다바880687,,0,0,0,0,,0,0,,0,127.3660149,36.8168625
다바880686,,0,0,0,0,,0,0,,0.58,127.3660164,36.81596103
다바880685,,2,0,0,0,,0,0,,,127.366018,36.81505956
다바880684,,0,0,0,0,,0,0,,,127.3660196,36.8141581
다바880683,,2,0,0,0,,0,0,,,127.3660211,36.81325663
다바880682,,0,0,0,0,,0,0,,0.26,127.3660227,36.81235516
다바880681,,0,0,0,0,,0,0,,,127.3660243,36.81145369
다바880680,,1,0,0,0,,0,0,,0.13,127.3660259,36.81055222
다바880679,,0,0,0,0,,0,0,,,127.3660274,36.80965075
다바880678,,0,0,0,0,,0,0,,,127.366029,36.80874928
다바880677,,0,0,0,0,,0,0,,49.12,127.3660306,36.80784781
다바880676,,0,0,0,0,,0,0,,,127.3660321,36.80694634
다바880675,,0,0,0,0,,0,0,,,127.3660337,36.80604487
다바880674,,0,0,0,0,,0,0,,,127.3660353,36.8051434
다바880673,,0,0,0,0,,0,0,,,127.3660368,36.80424193
다바880672,,0,0,0,0,,0,0,,,127.3660384,36.80334046
다바880671,,0,0,0,0,,0,0,,,127.36604,36.80243899
다바880670,,0,0,0,0,,0,0,,0,127.3660416,36.80153752
다바880669,,0,0,0,0,,0,0,,,127.3660431,36.80063605
다바880668,,0,0,0,0,,0,0,,,127.3660447,36.79973458
다바880667,,0,0,0,0,,0,0,,0,127.3660463,36.79883311
다바880666,,0,0,0,0,,0,0,,0,127.3660478,36.79793164
다바880665,,0,0,0,0,,0,0,,0.16,127.3660494,36.79703016
다바880664,,0,0,0,0,,0,0,,0.23,127.366051,36.79612869
다바880663,,0,0,0,0,,0,0,,0,127.3660525,36.79522722
다바880662,,0,0,0,0,,0,0,,0.08,127.3660541,36.79432575
다바880661,,10,0,0,0,6,0,0,,2.39,127.3660557,36.79342428
다바880660,,5,0,0,0,,0,0,,17.33,127.3660573,36.79252281
다바880659,,12,0,0,0,8,0,0,,18.83,127.3660588,36.79162133
다바880658,,0,0,0,0,,0,0,,1.06,127.3660604,36.79071986
다바880657,,3,0,0,0,,0,0,,38.61,127.366062,36.78981839
다바880656,,3,0,0,0,,0,0,,6.6,127.3660635,36.78891692
다바880655,,0,0,0,0,,0,0,,,127.3660651,36.78801544
다바880654,,0,0,0,0,,0,0,,,127.3660667,36.78711397
다바880653,,0,0,0,0,,0,0,,,127.3660682,36.7862125
다바880652,,0,0,0,0,,0,0,,,127.3660698,36.78531102
다바880651,,0,0,0,0,,0,0,,,127.3660714,36.78440955
다바880650,,0,0,0,0,,0,0,,,127.3660729,36.78350808
다바880649,,0,0,0,0,,0,0,,,127.3660745,36.7826066
다바880648,,0,0,0,0,,0,0,,,127.3660761,36.78170513
다바880647,,0,0,0,0,,0,0,,35.23,127.3660777,36.78080366
다바880646,,0,0,0,0,6,0,0,,127.2,127.3660792,36.77990218
다바880645,,3,0,0,0,,0,0,,148.3,127.3660808,36.77900071
다바880644,,0,0,0,0,,0,0,,0.95,127.3660824,36.77809923
다바880643,,0,0,0,0,,0,0,,,127.3660839,36.77719776
다바880642,,0,0,0,0,,0,0,,,127.3660855,36.77629629
다바880641,,0,0,0,0,,0,0,,,127.3660871,36.77539481
다바880640,,0,0,0,0,,0,0,,,127.3660886,36.77449334
다바880639,,0,0,0,0,,0,0,,,127.3660902,36.77359186
다바880638,,0,0,0,0,,0,0,,,127.3660918,36.77269039
다바880637,,0,0,0,0,,0,0,,,127.3660933,36.77178891
다바880636,,0,0,0,0,,0,0,,,127.3660949,36.77088744
다바880635,,0,0,0,0,,0,0,,,127.3660965,36.76998596
다바880634,,0,0,0,0,,0,0,,,127.366098,36.76908449
다바880633,,0,0,0,0,,0,0,,,127.3660996,36.76818301
다바880632,,0,0,0,0,,0,0,,0.13,127.3661012,36.76728153
다바880631,,0,0,0,0,,0,0,,,127.3661027,36.76638006
다바880630,,0,0,0,0,,0,0,,,127.3661043,36.76547858
다바880629,,0,0,0,0,,0,0,,,127.3661059,36.76457711
다바880628,,0,0,0,0,,0,0,,0.24,127.3661074,36.76367563
다바880627,,0,0,0,0,,0,0,,,127.366109,36.76277415
다바880626,,0,0,0,0,,0,0,,,127.3661106,36.76187268
다바880625,,0,0,0,0,,0,0,,,127.3661121,36.7609712
다바879690,,0,0,0,0,,0,0,,,127.3648889,36.81956564
다바879689,,0,0,0,0,,0,0,,,127.3648905,36.81866417
다바879688,,0,0,0,0,,0,0,,0,127.3648921,36.8177627
다바879687,,0,0,0,0,,0,0,,0.28,127.3648936,36.81686123
다바879686,,5,0,0,0,,0,0,,5.07,127.3648952,36.81595976
다바879685,,18,0,0,0,13,0,0,,19.08,127.3648968,36.8150583
다바879684,,0,0,0,0,,0,0,,13.17,127.3648984,36.81415683
다바879683,,0,0,0,0,,0,0,,3.3,127.3649,36.81325536
다바879682,,0,0,0,0,,0,0,,0.38,127.3649016,36.81235389
다바879681,,0,0,0,0,,0,0,,0,127.3649032,36.81145242
다바879680,,0,0,0,0,,0,0,,,127.3649047,36.81055095
다바879679,,0,0,0,0,,0,0,,,127.3649063,36.80964948
다바879678,,0,0,0,0,,0,0,,3.85,127.3649079,36.80874801
다바879677,,0,0,0,0,,0,0,,2.76,127.3649095,36.80784654
다바879676,,0,0,0,0,,0,0,,10.02,127.3649111,36.80694507
다바879675,,0,0,0,0,,0,0,,,127.3649127,36.8060436
다바879674,,0,0,0,0,,0,0,,,127.3649142,36.80514213
다바879673,,0,0,0,0,,0,0,,,127.3649158,36.80424066
다바879672,,0,0,0,0,,0,0,,,127.3649174,36.80333919
다바879671,,0,0,0,0,,0,0,,,127.364919,36.80243772
다바879670,,1,0,0,0,,0,0,,,127.3649206,36.80153625
다바879669,,0,0,0,0,,0,0,,0,127.3649222,36.80063478
다바879668,,0,0,0,0,,0,0,,,127.3649237,36.79973331
다바879667,,0,0,0,0,,0,0,,0,127.3649253,36.79883184
다바879666,,0,0,0,0,,0,0,,,127.3649269,36.79793037
다바879665,,0,0,0,0,,0,0,,,127.3649285,36.7970289
다바879664,,0,0,0,0,,0,0,,0,127.3649301,36.79612742
다바879663,,0,0,0,0,,0,0,,0.12,127.3649317,36.79522595
다바879662,,0,0,0,0,,0,0,,,127.3649332,36.79432448
다바879661,,3,0,0,0,,0,0,,1.06,127.3649348,36.79342301
다바879660,,7,0,0,0,,0,0,,6.91,127.3649364,36.79252154
다바879659,,0,0,0,0,,0,0,,2.38,127.364938,36.79162007
다바879658,,0,0,0,0,,0,0,,,127.3649396,36.79071859
다바879657,,0,0,0,0,,0,0,,,127.3649411,36.78981712
다바879656,,1,0,0,0,,0,0,,3,127.3649427,36.78891565
다바879655,,0,0,0,0,,0,0,,1.92,127.3649443,36.78801418
다바879654,,0,0,0,0,,0,0,,,127.3649459,36.7871127
다바879653,,1,0,0,0,,0,0,,,127.3649475,36.78621123
다바879652,,0,0,0,0,,0,0,,,127.3649491,36.78530976
다바879651,,0,0,0,0,,0,0,,,127.3649506,36.78440828
다바879650,,1,0,0,0,,0,0,,,127.3649522,36.78350681
다바879649,,3,0,0,0,,0,0,,8.84,127.3649538,36.78260534
다바879648,,1,0,0,0,,0,0,,34.86,127.3649554,36.78170386
다바879647,,1,0,0,0,,0,0,,108.77,127.364957,36.78080239
다바879646,,1,0,0,0,,0,0,,284.79,127.3649585,36.77990092
다바879645,,1,0,0,0,,0,0,,,127.3649601,36.77899944
다바879644,,6,0,0,0,,0,0,,,127.3649617,36.77809797
다바879643,,0,0,0,0,,0,0,,,127.3649633,36.77719649
다바879642,,0,0,0,0,,0,0,,,127.3649649,36.77629502
다바879641,,0,0,0,0,,0,0,,,127.3649665,36.77539354
다바879640,,0,0,0,0,,0,0,,,127.364968,36.77449207
다바879639,,0,0,0,0,,0,0,,,127.3649696,36.7735906
다바879638,,0,0,0,0,,0,0,,,127.3649712,36.77268912
다바879637,,0,0,0,0,,0,0,,,127.3649728,36.77178765
다바879636,,0,0,0,0,,0,0,,,127.3649744,36.77088617
다바879635,,0,0,0,0,,0,0,,,127.3649759,36.76998469
다바879634,,0,0,0,0,,0,0,,,127.3649775,36.76908322
다바879633,,0,0,0,0,,0,0,,,127.3649791,36.76818174
다바879632,,0,0,0,0,,0,0,,0.13,127.3649807,36.76728027
다바879631,,0,0,0,0,,0,0,,,127.3649823,36.76637879
다바879630,,0,0,0,0,,0,0,,,127.3649838,36.76547732
